"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033448","IMBRO/A","2023-01-13T19:42:51+01:00","1981-03-17T12:00:00+01:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1981-03-17","53.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1981-03-17","76.84","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1981-03-17","7.33","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1981-03-17","0.21","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1981-03-17","80.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1981-03-17","3.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1981-03-17","9.6","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1981-03-17","1.2","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1981-03-17","28.0","mg/l",,,,"goedgekeurd"
"siliciumdioxide","4656","SiO2","1981-03-17","5.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1981-03-17","4.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1981-03-17","121.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1981-03-17","4.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
