"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000036196","IMBRO/A","2023-01-13T22:35:20+01:00","1998-04-27T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","11.8","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.06","1","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","332.425","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","78.7","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1998-04-27","43.168","ug/l",,,,"goedgekeurd"
"arseen","310","As","1998-04-27","0.3","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1998-04-27","45.319","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1998-04-27","56.897","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1998-04-27","0.728","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1998-04-27","0.953","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1998-04-27","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1998-04-27","44.86","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1998-04-27","355.737","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1998-04-27","28.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1998-04-27","3.284","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1998-04-27","8.946","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1998-04-27","508.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1998-04-27","0.014","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1998-04-27","37.543","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1998-04-27","2.465","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1998-04-27","13.078","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1998-04-27","119.767","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1998-04-27","0.112","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1998-04-27","0.045","ug/l",,,,"goedgekeurd"
,,,,,,,,,
