"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033457","IMBRO/A","2023-01-13T19:43:20+01:00","1992-05-04T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1992-05-04","14.42","ug/l",,,,"goedgekeurd"
"arseen","310","As","1992-05-04","0.18","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1992-05-04","50.74","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1992-05-04","104.97","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1992-05-04","1.02","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1992-05-04","92.43","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1992-05-04","7.28","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1992-05-04","306.93","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1992-05-04","52.26","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1992-05-04","388.34","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1992-05-04","10.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1992-05-04","4.67","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1992-05-04","10.05","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1992-05-04","0.0","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","1992-05-04","0.01","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1992-05-04","45.67","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1992-05-04","0.76","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1992-05-04","0.1","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1992-05-04","6.98","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1992-05-04","134.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1992-05-04","2.09","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1992-05-04","0.55","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1992-05-04","0.04","ug/l",,,,"goedgekeurd"
,,,,,,,,,
