"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033465","IMBRO/A","2023-01-13T19:43:46+01:00","2001-07-09T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","327.34","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.4","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.1","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","78.0","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2001-07-09","53.96","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2001-07-09","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2001-07-09","41.199","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2001-07-09","41.902","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2001-07-09","1.04","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2001-07-09","1.271","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2001-07-09","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2001-07-09","49.759","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2001-07-09","347.851","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2001-07-09","34.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","2001-07-09","2.972","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2001-07-09","9.116","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2001-07-09","4.0","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","2001-07-09","0.056","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2001-07-09","30.646","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2001-07-09","1.373","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2001-07-09","13.078","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2001-07-09","124.008","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2001-07-09","5.506","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2001-07-09","0.034","ug/l",,,,"goedgekeurd"
,,,,,,,,,
