"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000036059","IMBRO/A","2023-01-13T22:25:59+01:00","1999-04-14T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","157.3","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","9.5","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.0","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1999-04-14","40.47","ug/l",,,,"goedgekeurd"
"arseen","310","As","1999-04-14","0.599","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1999-04-14","158.204","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1999-04-14","85.86","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1999-04-14","0.702","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1999-04-14","2.142","ug/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1999-04-14","398.461","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1999-04-14","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1999-04-14","266.47","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1999-04-14","643.131","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1999-04-14","787.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1999-04-14","60.761","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1999-04-14","17.698","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1999-04-14","409.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1999-04-14","0.574","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1999-04-14","62.993","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1999-04-14","14.919","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1999-04-14","32.695","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1999-04-14","195.121","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1999-04-14","1.093","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1999-04-14","0.191","ug/l",,,,"goedgekeurd"
,,,,,,,,,
