"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000013852","IMBRO/A","2023-01-09T12:12:31+01:00","2012-05-14T12:00:00+02:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","5.25","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","83.0","mS/m","goedgekeurd",,,,
"zuurstof","1701","O2","1.22","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","13.8","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","2012-05-14","120.0","mg/l",,,,"goedgekeurd"
"vanadium","1642","V","2012-05-14","0.93","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2012-05-14","2.0","ug/l",,,"<","goedgekeurd"
"2-ethoxy-2-methylpropaan","1852","2C2ox2C1yC3a","2012-05-14","1.2","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2012-05-14","0.12","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","2012-05-14","1.4","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2012-05-14","0.05","mg/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","2012-05-14","8.4","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2012-05-14","6.5","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2012-05-14","81.9","mS/m",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2012-05-14","6.1","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","2012-05-14","0.01","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2012-05-14","140.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2012-05-14","0.71","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","2012-05-14","0.75","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2012-05-14","34.0","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2012-05-14","200.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2012-05-14","110.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","2012-05-14","0.37","mg/l",,,,"onbeslist"
"aluminium","284","Al","2012-05-14","12.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2012-05-14","1500.0","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2012-05-14","11.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","2012-05-14","0.23","ug/l",,,,"onbeslist"
"barium","333","Ba","2012-05-14","44.0","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","2012-05-14","0.1","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","2012-05-14","0.2","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2012-05-14","0.15","ug/l",,,"<","goedgekeurd"
"kwik","1097","Hg","2012-05-14","0.03","ug/l",,,"<","goedgekeurd"
"lithium","1115","Li","2012-05-14","8.4","ug/l",,,,"goedgekeurd"
"molybdeen","1243","Mo","2012-05-14","2.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","2012-05-14","15.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
