"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033301","IMBRO/A","2023-01-13T19:34:22+01:00","1995-10-17T12:00:00+01:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","11.9","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.81","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","146.9","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1995-10-17","43.168","ug/l",,,,"goedgekeurd"
"arseen","310","As","1995-10-17","0.225","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1995-10-17","64.27","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1995-10-17","54.944","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1995-10-17","0.26","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1995-10-17","0.635","ug/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","1995-10-17","384.426","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1995-10-17","0.062","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1995-10-17","273.281","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1995-10-17","523.091","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1995-10-17","73.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1995-10-17","3.519","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1995-10-17","30.46","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1995-10-17","161.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1995-10-17","3.362","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1995-10-17","58.142","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1995-10-17","3.697","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1995-10-17","6.539","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1995-10-17","219.759","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1995-10-17","34.477","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1995-10-17","0.067","ug/l",,,,"goedgekeurd"
,,,,,,,,,
