"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000000441","IMBRO/A","2022-11-25T10:43:58+01:00","2010-03-17T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","20.2","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","10.8","Cel","goedgekeurd",,,,
"zuurstof","1701","O2","0.12","mg/l","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.78","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Temperatuur","1522","T","2010-03-17","21.6","Cel",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2010-03-17","7.84","1",,,,"goedgekeurd"
"magnesium","1125","Mg","2010-03-17","2.07","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","2010-03-17","2.0","ug/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2010-03-17","4.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2010-03-17","0.05","mg/l",,,"<","goedgekeurd"
"lood","1116","Pb","2010-03-17","0.12","ug/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","2010-03-17","0.05","mg/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","2010-03-17","0.1","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","2010-03-17","0.73","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2010-03-17","20.6","mS/m",,,,"goedgekeurd"
"mangaan","1128","Mn","2010-03-17","39.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2010-03-17","0.6","mg/l",,,"<","goedgekeurd"
"kwik","1097","Hg","2010-03-17","0.03","ug/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","2010-03-17","107.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","2010-03-17","154.0","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2010-03-17","0.15","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","2010-03-17","0.15","ug/l",,,"<","goedgekeurd"
"chloride","508","Cl","2010-03-17","7.0","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2010-03-17","0.1","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2010-03-17","31.37","mg/l",,,,"goedgekeurd"
"arseen","310","As","2010-03-17","0.15","ug/l",,,"<","goedgekeurd"
"aluminium","284","Al","2010-03-17","10.0","ug/l",,,"<","goedgekeurd"
"natrium","1262","Na","2010-03-17","6.71","mg/l",,,,"goedgekeurd"
,,,,,,,,,
