"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000013823","IMBRO/A","2023-01-09T12:11:10+01:00","1996-07-01T12:00:00+02:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"nitraat","1270","NO3","1996-07-01","20.28","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1996-07-01","18.4","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1996-07-01","175.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1996-07-01","8.1","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1996-07-01","81.4","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1996-07-01","0.13","mg/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1996-07-01","0.02","mg/l",,,,"goedgekeurd"
"aluminium","284","Al","1996-07-01","173.0","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1996-07-01","95.5","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1996-07-01","15.0","ug/l",,,,"goedgekeurd"
"nitriet","1273","NO2","1996-07-01","0.03","mg/l",,,"<","goedgekeurd"
"chloride","508","Cl","1996-07-01","151.4","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1996-07-01","0.2","mg/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","1996-07-01","131.8","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1996-07-01","7.44","1",,,,"goedgekeurd"
"fluoride","1853","F","1996-07-01","0.07","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1996-07-01","0.08","ug/l",,,"<","onbeslist"
"zink","1693","Zn","1996-07-01","377.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1996-07-01","0.15","mg/l",,,"<","goedgekeurd"
"lood","1116","Pb","1996-07-01","0.7","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1996-07-01","4.7","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1996-07-01","0.8","ug/l",,,,"onbeslist"
"cadmium","441","Cd","1996-07-01","0.02","ug/l",,,"<","goedgekeurd"
"bromide","391","Br","1996-07-01","0.3","mg/l",,,,"goedgekeurd"
"barium","333","Ba","1996-07-01","175.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","1996-07-01","0.3","ug/l",,,"<","goedgekeurd"
"mangaan","1128","Mn","1996-07-01","11.0","ug/l",,,,"goedgekeurd"
"strontium","1501","Sr","1996-07-01","255.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
