"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000013848","IMBRO/A","2023-01-09T12:12:20+01:00","2015-07-16T12:00:00+02:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","17.0","Cel","goedgekeurd",,,,
"zuurstof","1701","O2","0.98","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","111.8","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.86","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"fosfor totaal","4188","Ptot","2015-07-16","0.05","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2015-07-16","260.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2015-07-16","450.0","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","2015-07-16","10.0","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","2015-07-16","0.07","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2015-07-16","19.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","2015-07-16","160.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","2015-07-16","9.7","mg/l",,,,"goedgekeurd"
"barium","333","Ba","2015-07-16","100.0","ug/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","2015-07-16","0.05","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2015-07-16","0.21","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2015-07-16","170.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2015-07-16","0.43","mg/l",,,,"goedgekeurd"
"nitriet","1273","NO2","2015-07-16","0.04","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","2015-07-16","89.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2015-07-16","1.1","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2015-07-16","58.0","mg/l",,,,"goedgekeurd"
"vanadium","1642","V","2015-07-16","41.0","ug/l",,,,"onbeslist"
"arseen","310","As","2015-07-16","5.4","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2015-07-16","0.3","ug/l",,,"<","onbeslist"
"Zuurgraad","1398","pH","2015-07-16","7.1","1",,,,"goedgekeurd"
"strontium","1501","Sr","2015-07-16","350.0","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2015-07-16","0.12","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","2015-07-16","5.0","ug/l",,,,"goedgekeurd"
"molybdeen","1243","Mo","2015-07-16","5.0","ug/l",,,,"goedgekeurd"
"lithium","1115","Li","2015-07-16","9.2","ug/l",,,,"goedgekeurd"
"kwik","1097","Hg","2015-07-16","0.03","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2015-07-16","0.15","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","2015-07-16","0.38","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2015-07-16","115.0","mS/m",,,,"goedgekeurd"
,,,,,,,,,
