"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000013818","IMBRO/A","2023-01-09T12:10:57+01:00","1991-11-01T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"natrium","1262","Na","1991-11-01","79.0","mg/l",,,,"goedgekeurd"
"barium","333","Ba","1991-11-01","185.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","1991-11-01","2.0","ug/l",,,"<","goedgekeurd"
"mangaan","1128","Mn","1991-11-01","1320.0","ug/l",,,,"onbeslist"
"ijzer","879","Fe","1991-11-01","70.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1991-11-01","0.15","mg/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","1991-11-01","27.0","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1991-11-01","10.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1991-11-01","6.2","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1991-11-01","10.0","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1991-11-01","0.1","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1991-11-01","113.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1991-11-01","24.01","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1991-11-01","155.0","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1991-11-01","112.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1991-11-01","6.8","1",,,,"goedgekeurd"
"calcium","447","Ca","1991-11-01","185.0","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1991-11-01","2.0","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1991-11-01","100.0","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1991-11-01","10.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","1991-11-01","10.0","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
