"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000013822","IMBRO/A","2023-01-09T12:11:07+01:00","1995-07-01T12:00:00+02:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"lood","1116","Pb","1995-07-01","2.0","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1995-07-01","230.0","ug/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1995-07-01","2.5","ug/l",,,,"goedgekeurd"
"strontium","1501","Sr","1995-07-01","270.0","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1995-07-01","126.8","mS/m",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1995-07-01","0.36","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1995-07-01","14.5","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1995-07-01","8.1","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1995-07-01","5.5","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","1995-07-01","0.2","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1995-07-01","168.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","1995-07-01","0.7","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1995-07-01","15.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1995-07-01","15.0","ug/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1995-07-01","7.3","1",,,,"goedgekeurd"
"ammonium","289","NH4","1995-07-01","0.2","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1995-07-01","168.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1995-07-01","7.1","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1995-07-01","83.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1995-07-01","0.01","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1995-07-01","85.8","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1995-07-01","88.06","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1995-07-01","131.4","mg/l",,,,"goedgekeurd"
"aluminium","284","Al","1995-07-01","51.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
