"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000056125","IMBRO/A","2025-04-10T19:13:08+02:00","2003-01-16T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.1","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"fosfor totaal","4188","Ptot","2003-01-16","1.1","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","2003-01-16","0.005","mg/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2003-01-16","287.0","mS/m",,,,"goedgekeurd"
"chloride","508","Cl","2003-01-16","577.0","mg/l",,,,"goedgekeurd"
"koper","971","Cu","2003-01-16","2.5","ug/l",,,"<","goedgekeurd"
"Zuurgraad","1398","pH","2003-01-16","6.7","1",,,,"goedgekeurd"
"natrium","1262","Na","2003-01-16","292.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","2003-01-16","21.9","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","2003-01-16","274.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2003-01-16","19.5","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","2003-01-16","20600.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2003-01-16","0.4","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2003-01-16","54.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2003-01-16","699.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2003-01-16","0.1","mg/l",,,"<","goedgekeurd"
"aluminium","284","Al","2003-01-16","5.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2003-01-16","13.0","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","2003-01-16","0.4","ug/l",,,"<","goedgekeurd"
"mangaan","1128","Mn","2003-01-16","270.0","ug/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2003-01-16","5.0","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","2003-01-16","2.5","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","2003-01-16","5.0","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2003-01-16","10.0","ug/l",,,"<","goedgekeurd"
"stikstof Kjeldahl","4064","NKj","2003-01-16","0.8","mg/l",,,,"goedgekeurd"
,,,,,,,,,
