"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000056545","IMBRO/A","2025-04-10T19:51:13+02:00","1992-01-06T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"magnesium","1125","Mg","1992-01-06","53.0","mg/l",,,,"goedgekeurd"
"kwik","1097","Hg","1992-01-06","0.05","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1992-01-06","65.0","ug/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1992-01-06","10.43","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1992-01-06","11.05","mg/l",,,,"onbeslist"
"nitraat","1270","NO3","1992-01-06","5.31","mg/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","1992-01-06","660.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1992-01-06","290.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1992-01-06","210.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1992-01-06","0.21","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1992-01-06","100.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1992-01-06","12.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1992-01-06","800.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1992-01-06","40.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1992-01-06","195.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1992-01-06","8.1","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1992-01-06","103.0","mS/m",,,,"goedgekeurd"
,,,,,,,,,
