"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000012277","IMBRO/A","2023-01-09T10:07:05+01:00","2005-01-12T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","7.57","1","goedgekeurd",,,,
"Temperatuur","1522","T","11.4","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","43.6","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"kalium","920","K","2005-01-12","7.6","mg/l",,,,"goedgekeurd"
"aluminium","284","Al","2005-01-12","10.0","ug/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2005-01-12","7.5","1",,,,"onbeslist"
"natrium","1262","Na","2005-01-12","16.0","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","2005-01-12","1.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2005-01-12","1.0","ug/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2005-01-12","1.1","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2005-01-12","98.0","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2005-01-12","148.0","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2005-01-12","115.0","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2005-01-12","38.5","mS/m",,,,"goedgekeurd"
"nikkel","1267","Ni","2005-01-12","3.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2005-01-12","4.6","mg/l",,,,"goedgekeurd"
"koper","971","Cu","2005-01-12","5.0","ug/l",,,,"goedgekeurd"
"kooldioxide","1803","CO2","2005-01-12","5.5","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2005-01-12","0.08","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2005-01-12","30.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2005-01-12","20.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2005-01-12","0.02","mg/l",,,"<","goedgekeurd"
"chloride","508","Cl","2005-01-12","27.0","mg/l",,,,"goedgekeurd"
"silicium","1479","Si","2005-01-12","9.81","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2005-01-12","5.4","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","2005-01-12","67.9","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2005-01-12","57.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2005-01-12","66.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
