"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000036060","IMBRO/A","2023-01-13T22:26:03+01:00","2000-05-02T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","140.3","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","387.33","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","9.9","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.11","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2000-05-02","53.96","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2000-05-02","0.749","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2000-05-02","127.717","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2000-05-02","106.953","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2000-05-02","1.04","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2000-05-02","1.271","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2000-05-02","0.068","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2000-05-02","225.549","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2000-05-02","498.558","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2000-05-02","1592.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2000-05-02","45.903","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2000-05-02","13.176","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2000-05-02","537.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2000-05-02","0.364","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2000-05-02","36.784","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2000-05-02","16.028","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2000-05-02","366.184","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2000-05-02","184.889","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2000-05-02","1.569","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2000-05-02","0.214","ug/l",,,,"goedgekeurd"
,,,,,,,,,
