"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035650","IMBRO/A","2023-01-13T22:03:29+01:00","2008-05-20T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.27","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","73.0","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","308.68","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","10.1","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.2","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2008-05-20","9.93","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2008-05-20","1.5","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2008-05-20","41.67","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2008-05-20","61.51","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2008-05-20","0.9","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2008-05-20","2.59","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2008-05-20","71.9","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2008-05-20","7.17","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2008-05-20","306.78","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2008-05-20","0.19","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2008-05-20","33.48","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2008-05-20","230.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2008-05-20","360.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2008-05-20","18.85","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2008-05-20","6.72","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2008-05-20","200.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2008-05-20","0.241","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","2008-05-20","53.05","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2008-05-20","6.48","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2008-05-20","0.06","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2008-05-20","45.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2008-05-20","89.61","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2008-05-20","12.2","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2008-05-20","0.059","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2008-05-20","0.075","ug/l",,,,"goedgekeurd"
,,,,,,,,,
