"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035951","IMBRO/A","2023-01-13T22:20:04+01:00","2004-06-14T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","90.9","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","361.0","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.4","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.14","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2004-06-14","7.2","ug/l",,,,"goedgekeurd"
"arseen","310","As","2004-06-14","0.61","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2004-06-14","46.1","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2004-06-14","39.8","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2004-06-14","0.79","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2004-06-14","0.3","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2004-06-14","0.147","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2004-06-14","145.0","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2004-06-14","498.0","ug/l",,,,"goedgekeurd"
"kobalt","527","Co","2004-06-14","0.11","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2004-06-14","6500.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2004-06-14","6.1","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2004-06-14","9.0","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2004-06-14","227.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2004-06-14","2.57","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2004-06-14","26.8","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2004-06-14","1.6","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2004-06-14","0.06","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2004-06-14","1.7","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2004-06-14","155.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2004-06-14","7.3","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2004-06-14","0.07","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2004-06-14","0.01","ug/l",,,,"goedgekeurd"
,,,,,,,,,
