"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000013839","IMBRO/A","2023-01-09T12:11:55+01:00","1995-07-01T12:00:00+02:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"mangaan","1128","Mn","1995-07-01","270.0","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1995-07-01","151.3","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1995-07-01","66.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1995-07-01","2.7","mg/l",,,,"goedgekeurd"
"kalium","920","K","1995-07-01","11.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1995-07-01","143.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1995-07-01","0.01","mg/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","1995-07-01","13.2","mg/l",,,,"onbeslist"
"ammonium","289","NH4","1995-07-01","0.15","mg/l",,,,"goedgekeurd"
"barium","333","Ba","1995-07-01","143.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1995-07-01","480.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","1995-07-01","4.3","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","1995-07-01","0.2","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1995-07-01","6.0","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1995-07-01","2.4","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","1995-07-01","34.0","ug/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1995-07-01","6.1","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1995-07-01","86.8","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1995-07-01","7.3","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1995-07-01","102.9","mS/m",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1995-07-01","0.16","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1995-07-01","230.0","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1995-07-01","128.0","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1995-07-01","2.0","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
