"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000001363","IMBRO/A","2022-11-28T15:00:22+01:00","1995-08-15T12:00:00+02:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","64.5","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.59","1","goedgekeurd",,,,
"Temperatuur","1522","T","11.1","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"waterstofcarbonaat","374","HCO3","1995-08-15","314.86","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1995-08-15","19.61","ug/l",,,,"onbeslist"
"strontium","1501","Sr","1995-08-15","78.85","ug/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1995-08-15","11.44","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1995-08-15","3.23","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1995-08-15","3.17","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1995-08-15","48.77","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","1995-08-15","0.1","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1995-08-15","50.81","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1995-08-15","1.61","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1995-08-15","7.22","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1995-08-15","152.25","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1995-08-15","132.39","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1995-08-15","7.87","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1995-08-15","0.15","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1995-08-15","0.49","mg/l",,,,"goedgekeurd"
"aluminium","284","Al","1995-08-15","1678.15","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1995-08-15","9483.0","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1995-08-15","306.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1995-08-15","22.9","mg/l",,,,"goedgekeurd"
"kalium","920","K","1995-08-15","6.29","mg/l",,,,"onbeslist"
"arseen","310","As","1995-08-15","9.21","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1995-08-15","27.18","mg/l",,,,"onbeslist"
,,,,,,,,,
