"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000002028","IMBRO/A","2022-11-28T16:18:01+01:00","1997-08-22T12:00:00+02:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.3","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","137.8","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","459.54","mg/l","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.62","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"sulfaat","1508","SO4","1997-08-22","246.77","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1997-08-22","177.98","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1997-08-22","314.43","mg/l",,,,"goedgekeurd"
"kalium","920","K","1997-08-22","12.9","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1997-08-22","9.52","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1997-08-22","12.61","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1997-08-22","0.47","mg/l",,,,"goedgekeurd"
"aluminium","284","Al","1997-08-22","990.16","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1997-08-22","4993.0","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1997-08-22","161.0","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1997-08-22","0.33","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1997-08-22","0.64","mg/l",,,,"goedgekeurd"
"arseen","310","As","1997-08-22","3.37","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1997-08-22","119.88","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","1997-08-22","0.04","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","1997-08-22","53.66","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1997-08-22","2.66","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1997-08-22","2.07","ug/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1997-08-22","9.22","ug/l",,,,"goedgekeurd"
"strontium","1501","Sr","1997-08-22","101.63","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1997-08-22","6.53","ug/l",,,"<","goedgekeurd"
"chloride","508","Cl","1997-08-22","28.39","mg/l",,,,"goedgekeurd"
,,,,,,,,,
