"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000001416","IMBRO/A","2022-11-28T15:05:17+01:00","2004-11-24T11:00:00+01:00","onbekend","4",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","6.81","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","160.4","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","280.43","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","10.6","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"fosfor totaal","4188","Ptot","2004-11-24","0.35","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2004-11-24","14.47","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2004-11-24","264.08","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2004-11-24","0.07","mg/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","2004-11-24","294.4","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","2004-11-24","204.3","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2004-11-24","510.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2004-11-24","14528.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2004-11-24","1.24","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","2004-11-24","90.02","mg/l",,,,"goedgekeurd"
"kalium","920","K","2004-11-24","3.2","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2004-11-24","223.95","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2004-11-24","24.0","mg/l",,,,"goedgekeurd"
"aluminium","284","Al","2004-11-24","20.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","2004-11-24","1.74","ug/l",,,,"goedgekeurd"
"strontium","1501","Sr","2004-11-24","326.7","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2004-11-24","4.0","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2004-11-24","0.25","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","2004-11-24","0.7","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2004-11-24","0.2","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","2004-11-24","5.57","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","2004-11-24","0.05","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2004-11-24","117.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
