"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000037743","IMBRO/A","2023-01-16T14:37:14+01:00","2010-05-19T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.12","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","23.7","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","132.21","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.9","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.58","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2010-05-19","6.7","ug/l",,,,"goedgekeurd"
"arseen","310","As","2010-05-19","5.0","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2010-05-19","26.3","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2010-05-19","8.6","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2010-05-19","0.24","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2010-05-19","0.2","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2010-05-19","24.1","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2010-05-19","7.93","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2010-05-19","138.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2010-05-19","0.09","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2010-05-19","0.12","mg/l",,,"<","goedgekeurd"
"strontium","1501","Sr","2010-05-19","128.2","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2010-05-19","280.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2010-05-19","1.4","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2010-05-19","3.21","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2010-05-19","90.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2010-05-19","0.373","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2010-05-19","9.98","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2010-05-19","0.22","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2010-05-19","0.03","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2010-05-19","0.38","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2010-05-19","36.0","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2010-05-19","1.7","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2010-05-19","0.014","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2010-05-19","0.007","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
