"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000059190","IMBRO/A","2025-04-10T23:50:18+02:00","1990-04-19T12:00:00+02:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","6.93","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"fosfaat","1334","PO4","1990-04-19","12.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1990-04-19","544.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1990-04-19","115.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1990-04-19","38.0","mg/l",,,,"onbeslist"
"Zuurgraad","1398","pH","1990-04-19","7.7","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1990-04-19","98.0","mS/m",,,,"goedgekeurd"
"mangaan","1128","Mn","1990-04-19","150.0","ug/l",,,,"goedgekeurd"
"natrium","1262","Na","1990-04-19","42.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1990-04-19","75.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1990-04-19","35.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1990-04-19","77.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1990-04-19","20.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
