"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000037554","IMBRO/A","2023-01-16T14:24:55+01:00","2009-05-05T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.15","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","616.0","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","1159.91","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.0","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.97","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2009-05-05","15.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","2009-05-05","1.3","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2009-05-05","365.4","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2009-05-05","1572.4","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2009-05-05","1.11","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2009-05-05","0.8","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2009-05-05","590.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2009-05-05","7.2","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2009-05-05","1135.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2009-05-05","0.45","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2009-05-05","0.12","mg/l",,,"<","goedgekeurd"
"strontium","1501","Sr","2009-05-05","917.6","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2009-05-05","7730.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2009-05-05","29.5","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2009-05-05","87.57","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2009-05-05","265.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2009-05-05","4.464","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2009-05-05","1113.0","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2009-05-05","0.24","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2009-05-05","0.15","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2009-05-05","0.7","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2009-05-05","139.92","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2009-05-05","19.9","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2009-05-05","0.014","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2009-05-05","0.015","ug/l",,,,"goedgekeurd"
,,,,,,,,,
