"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000061832","IMBRO/A","2025-04-11T08:35:18+02:00","1997-12-03T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","120.9","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","11.6","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"koper","971","Cu","1997-12-03","2.5","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","1997-12-03","5.0","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1997-12-03","7.36","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1997-12-03","82.3","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1997-12-03","58.3","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1997-12-03","1.81","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1997-12-03","39.06","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1997-12-03","92.07","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1997-12-03","96.9","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1997-12-03","107.0","mS/m",,,,"goedgekeurd"
"fosfaat","1334","PO4","1997-12-03","3.99","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1997-12-03","5.0","ug/l",,,"<","goedgekeurd"
"stikstof Kjeldahl","4064","NKj","1997-12-03","1.8","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1997-12-03","5.0","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","1997-12-03","2.5","ug/l",,,"<","goedgekeurd"
"cadmium","441","Cd","1997-12-03","0.5","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1997-12-03","32.0","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1997-12-03","2.0","mg/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","1997-12-03","570.0","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1997-12-03","360.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1997-12-03","5500.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1997-12-03","40.46","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1997-12-03","7.6","1",,,,"goedgekeurd"
"aluminium","284","Al","1997-12-03","11.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
