"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000043829","IMBRO","2024-07-02T11:54:30+02:00","2022-03-28T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","6.93","1","goedgekeurd",,,,
"Temperatuur","1522","T","11.6","Cel","goedgekeurd",,,,
"zuurstof","1701","O2","3.9","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","85.4","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","419.765","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Zuurgraad","1398","pH","2022-03-28","6.9","1",,,,"goedgekeurd"
"aluminium","284","Al","2022-03-28","10.0","ug/l","10.0","ug/l","<","goedgekeurd"
"ammonium","289","NH4","2022-03-28","0.11","mg/l",,,,"goedgekeurd"
"arseen","310","As","2022-03-28","0.387","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2022-03-28","46.785","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","2022-03-28","0.05","ug/l","0.05","ug/l","<","goedgekeurd"
"calcium","447","Ca","2022-03-28","144.982","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","2022-03-28","11.981","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2022-03-28","1.475","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2022-03-28","50.0","ug/l","0.05","ug/l","<","goedgekeurd"
"kalium","920","K","2022-03-28","8.017","mg/l",,,,"goedgekeurd"
"koper","971","Cu","2022-03-28","0.5","ug/l","0.5","ug/l","<","goedgekeurd"
"lood","1116","Pb","2022-03-28","0.2","ug/l","0.2","ug/l","<","goedgekeurd"
"magnesium","1125","Mg","2022-03-28","22.939","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2022-03-28","4.0","ug/l","0.004","ug/l","<","goedgekeurd"
"natrium","1262","Na","2022-03-28","9.339","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2022-03-28","0.756","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2022-03-28","13.525","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2022-03-28","305.15","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2022-03-28","51.164","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","2022-03-28","8.91","ug/l",,,,"goedgekeurd"
,,,,,,,,,
