"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033423","IMBRO/A","2023-01-13T19:41:18+01:00","1990-05-04T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1990-05-04","3170.48","ug/l",,,,"goedgekeurd"
"arseen","310","As","1990-05-04","6.34","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1990-05-04","163.24","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1990-05-04","6.35","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1990-05-04","6.08","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1990-05-04","11.68","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1990-05-04","59.32","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1990-05-04","7.55","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1990-05-04","372.1","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1990-05-04","0.49","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1990-05-04","4.56","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1990-05-04","251.12","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1990-05-04","8230.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1990-05-04","9.14","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1990-05-04","15.12","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1990-05-04","50.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1990-05-04","0.24","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1990-05-04","5.1","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1990-05-04","22.31","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1990-05-04","34.19","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1990-05-04","39.79","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1990-05-04","105.54","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1990-05-04","1.52","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1990-05-04","0.28","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","1990-05-04","0.48","ug/l",,,,"goedgekeurd"
,,,,,,,,,
