"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033434","IMBRO/A","2023-01-13T19:41:53+01:00","1992-05-05T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1992-05-05","13.49","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1992-05-05","0.17","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1992-05-05","114.51","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1992-05-05","6.42","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1992-05-05","0.64","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","1992-05-05","60.23","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1992-05-05","7.18","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1992-05-05","388.09","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1992-05-05","1.83","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1992-05-05","229.59","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1992-05-05","2080.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1992-05-05","1.76","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1992-05-05","14.84","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1992-05-05","50.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1992-05-05","0.07","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1992-05-05","5.32","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1992-05-05","0.59","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","1992-05-05","0.04","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1992-05-05","70.16","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1992-05-05","106.1","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1992-05-05","1.23","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1992-05-05","0.11","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1992-05-05","0.02","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
