"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033260","IMBRO/A","2023-01-13T19:31:59+01:00","2005-08-03T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","11.5","Cel","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","376.505","mg/l","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.96","1","goedgekeurd",,,,
"zuurstof","1701","O2","1.1","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","56.1","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2005-08-03","1.8","ug/l",,,,"goedgekeurd"
"arseen","310","As","2005-08-03","0.7","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2005-08-03","127.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2005-08-03","6.8","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2005-08-03","0.43","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2005-08-03","0.2","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2005-08-03","57.5","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2005-08-03","6.9","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2005-08-03","0.095","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2005-08-03","8.1","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2005-08-03","220.0","ug/l",,,,"goedgekeurd"
"kobalt","527","Co","2005-08-03","0.15","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2005-08-03","3000.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2005-08-03","1.9","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2005-08-03","13.3","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2005-08-03","25.5","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2005-08-03","0.24","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","2005-08-03","5.0","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2005-08-03","1.1","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2005-08-03","0.12","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2005-08-03","1.9","ug/l",,,,"goedgekeurd"
"vanadium","1642","V","2005-08-03","0.51","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2005-08-03","93.2","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2005-08-03","1.1","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2005-08-03","0.01","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2005-08-03","0.004","ug/l",,,,"goedgekeurd"
,,,,,,,,,
