"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000055118","IMBRO/A","2025-04-10T17:44:29+02:00","1993-12-07T11:00:00+01:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"magnesium","1125","Mg","1993-12-07","18.0","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1993-12-07","6.14","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1993-12-07","520.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1993-12-07","110.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1993-12-07","94.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1993-12-07","1.72","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1993-12-07","3900.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1993-12-07","39.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1993-12-07","22.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1993-12-07","210.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1993-12-07","6.5","1",,,,"onbeslist"
"Geleidendheid","3548","GELDHD","1993-12-07","110.0","mS/m",,,,"goedgekeurd"
"mangaan","1128","Mn","1993-12-07","1400.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
