"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000003869","IMBRO/A","2022-12-02T19:11:30+01:00","1980-09-09T12:00:00+02:00","onbekend","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","225.0","mg/l","onbeslist",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"nitriet","1273","NO2","1980-09-09","0.006","mg/l",,,"<","goedgekeurd"
"kalium","920","K","1980-09-09","6.0","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1980-09-09","0.03","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1980-09-09","0.04","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1980-09-09","2900.0","ug/l",,,,"onbeslist"
"magnesium","1125","Mg","1980-09-09","16.0","mg/l",,,,"onbeslist"
"natrium","1262","Na","1980-09-09","310.0","mg/l",,,,"onbeslist"
"ammonium","289","NH4","1980-09-09","43.56","mg/l",,,,"onbeslist"
"sulfaat","1508","SO4","1980-09-09","55.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1980-09-09","99.0","mg/l",,,,"onbeslist"
"chloride","508","Cl","1980-09-09","560.0","mg/l",,,,"onbeslist"
,,,,,,,,,
