"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000001598","IMBRO/A","2022-11-28T15:23:07+01:00","2013-11-18T11:00:00+01:00","onbekend","4",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","231.3","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.2","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.31","1","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","83.0","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"ammonium","289","NH4","2013-11-18","4.13","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","2013-11-18","75.73","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2013-11-18","0.12","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2013-11-18","49.45","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2013-11-18","0.07","mg/l",,,"<","goedgekeurd"
"chloride","508","Cl","2013-11-18","145.52","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2013-11-18","281.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2013-11-18","7610.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2013-11-18","5.04","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2013-11-18","0.05","ug/l",,,"<","goedgekeurd"
"kalium","920","K","2013-11-18","1.8","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2013-11-18","89.3","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2013-11-18","7.9","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2013-11-18","7.2","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2013-11-18","93.0","mS/m",,,,"goedgekeurd"
"aluminium","284","Al","2013-11-18","20.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","2013-11-18","2.0","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2013-11-18","71.0","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2013-11-18","5.0","ug/l",,,,"goedgekeurd"
"strontium","1501","Sr","2013-11-18","228.0","ug/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2013-11-18","0.5","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","2013-11-18","0.2","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2013-11-18","0.5","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","2013-11-18","1.3","ug/l",,,,"goedgekeurd"
,,,,,,,,,
