"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000012853","IMBRO/A","2023-01-09T10:33:05+01:00","1991-11-18T11:00:00+01:00","onbekend","4",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Zuurgraad","1398","pH","1991-11-18","7.4","1",,,,"goedgekeurd"
"magnesium","1125","Mg","1991-11-18","18.0","mg/l",,,,"goedgekeurd"
"lood","1116","Pb","1991-11-18","1.5","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1991-11-18","210.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1991-11-18","143.6","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1991-11-18","546.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1991-11-18","368.5","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1991-11-18","511.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1991-11-18","584.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1991-11-18","2.4","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1991-11-18","4850.0","ug/l",,,,"goedgekeurd"
"arseen","310","As","1991-11-18","5.6","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1991-11-18","6.5","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1991-11-18","0.13","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1991-11-18","224.0","mS/m",,,,"goedgekeurd"
"koper","971","Cu","1991-11-18","0.6","ug/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1991-11-18","0.59","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","1991-11-18","0.57","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1991-11-18","0.52","ug/l",,,"<","goedgekeurd"
"nitraat","1270","NO3","1991-11-18","0.11","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1991-11-18","430.0","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","1991-11-18","0.03","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","1991-11-18","22.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
