"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000038052","IMBRO/A","2023-01-16T14:57:41+01:00","1992-06-26T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1992-06-26","29.58","ug/l",,,,"goedgekeurd"
"arseen","310","As","1992-06-26","0.61","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1992-06-26","32.07","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1992-06-26","39.35","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1992-06-26","0.64","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","1992-06-26","91.75","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1992-06-26","7.17","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1992-06-26","352.09","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1992-06-26","76.37","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1992-06-26","299.18","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1992-06-26","10.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1992-06-26","0.74","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1992-06-26","20.09","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1992-06-26","0.0","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","1992-06-26","0.01","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1992-06-26","9.4","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1992-06-26","0.65","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1992-06-26","0.02","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1992-06-26","17.83","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1992-06-26","154.04","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1992-06-26","0.79","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1992-06-26","12.09","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1992-06-26","0.02","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
