"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000034038","IMBRO/A","2023-01-13T20:20:35+01:00","1992-05-11T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1992-05-11","18.87","ug/l",,,,"goedgekeurd"
"arseen","310","As","1992-05-11","0.13","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1992-05-11","8.12","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1992-05-11","131.77","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1992-05-11","0.64","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","1992-05-11","98.98","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1992-05-11","7.95","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1992-05-11","300.83","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1992-05-11","47.93","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1992-05-11","649.7","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1992-05-11","340.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1992-05-11","7.46","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1992-05-11","21.47","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1992-05-11","80.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1992-05-11","0.33","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1992-05-11","63.21","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1992-05-11","0.7","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","1992-05-11","0.08","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1992-05-11","6.54","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","1992-05-11","108.05","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","1992-05-11","6.49","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1992-05-11","0.17","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1992-05-11","0.02","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
