"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000038029","IMBRO/A","2023-01-16T14:56:14+01:00","1996-04-11T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","146.8","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","315.15","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","10.2","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.67","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1996-04-11","16.188","ug/l",,,,"goedgekeurd"
"arseen","310","As","1996-04-11","2.547","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1996-04-11","81.574","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1996-04-11","44.525","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1996-04-11","3.141","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1996-04-11","0.699","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1996-04-11","0.115","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1996-04-11","386.065","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1996-04-11","547.625","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1996-04-11","45.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1996-04-11","2.072","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1996-04-11","35.347","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1996-04-11","7.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1996-04-11","0.014","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1996-04-11","27.864","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1996-04-11","4.431","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1996-04-11","156.936","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1996-04-11","259.758","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1996-04-11","26.899","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1996-04-11","0.326","ug/l",,,,"goedgekeurd"
,,,,,,,,,
