"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000054143","IMBRO/A","2025-04-10T16:15:50+02:00","1999-01-05T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","10.7","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"fosfor totaal","4188","Ptot","1999-01-05","1.8","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1999-01-05","4230.0","mS/m",,,,"goedgekeurd"
"fosfaat","1334","PO4","1999-01-05","0.03","mg/l",,,"<","onbeslist"
"waterstofcarbonaat","374","HCO3","1999-01-05","1100.0","mg/l",,,,"goedgekeurd"
"stikstof Kjeldahl","4064","NKj","1999-01-05","14.0","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1999-01-05","5.0","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","1999-01-05","5.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","1999-01-05","5.0","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1999-01-05","2.5","ug/l",,,"<","goedgekeurd"
"chroom","517","Cr","1999-01-05","2.5","ug/l",,,"<","goedgekeurd"
"cadmium","441","Cd","1999-01-05","0.4","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1999-01-05","12.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1999-01-05","585.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1999-01-05","6.33","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1999-01-05","7.0","1",,,,"goedgekeurd"
"aluminium","284","Al","1999-01-05","25.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1999-01-05","360.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1999-01-05","0.1","mg/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","1999-01-05","1155.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1999-01-05","3000.0","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1999-01-05","230.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1999-01-05","15400.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1999-01-05","1780.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1999-01-05","8175.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
