"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035654","IMBRO/A","2023-01-13T22:03:41+01:00","2020-08-17T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.2","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","68.1","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","340.98","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.2","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.1","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"kalium","920","K","2020-08-17","1.268","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2020-08-17","9.69","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2020-08-17","506.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2020-08-17","2.003","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2020-08-17","40.393","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2020-08-17","0.5","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","2020-08-17","0.2","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2020-08-17","4.0","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2020-08-17","91.53","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2020-08-17","16.43","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2020-08-17","0.029","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2020-08-17","0.05","ug/l",,,"<","goedgekeurd"
"aluminium","284","Al","2020-08-17","10.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2020-08-17","2.787","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2020-08-17","45.753","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2020-08-17","43.273","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2020-08-17","0.739","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2020-08-17","0.5","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2020-08-17","65.9","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2020-08-17","7.0","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2020-08-17","0.168","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2020-08-17","19.808","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2020-08-17","344.571","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2020-08-17","8012.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
