"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035940","IMBRO/A","2023-01-13T22:19:20+01:00","2005-04-28T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","7.1","1","goedgekeurd",,,,
"zuurstof","1701","O2","0.0","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","47.4","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","210.22","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.1","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2005-04-28","4.3","ug/l",,,,"goedgekeurd"
"arseen","310","As","2005-04-28","0.96","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2005-04-28","10.1","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2005-04-28","56.5","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2005-04-28","0.44","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2005-04-28","0.13","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2005-04-28","51.3","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2005-04-28","7.1","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2005-04-28","0.215","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2005-04-28","0.12","mg/l",,,"<","goedgekeurd"
"strontium","1501","Sr","2005-04-28","185.0","ug/l",,,,"goedgekeurd"
"kobalt","527","Co","2005-04-28","0.07","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2005-04-28","5500.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2005-04-28","0.69","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2005-04-28","5.7","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2005-04-28","370.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2005-04-28","0.73","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2005-04-28","22.1","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2005-04-28","0.39","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2005-04-28","0.22","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2005-04-28","0.63","ug/l",,,,"goedgekeurd"
"vanadium","1642","V","2005-04-28","1.2","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2005-04-28","72.7","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2005-04-28","4.1","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2005-04-28","0.01","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2005-04-28","0.003","ug/l",,,,"goedgekeurd"
,,,,,,,,,
