"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000043278","IMBRO","2024-07-02T11:30:08+02:00","2021-04-28T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","7.4","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","88.1","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.14","1","goedgekeurd",,,,
"Temperatuur","1522","T","11.2","Cel","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","348.1","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Zuurgraad","1398","pH","2021-04-28","7.02","1",,,,"goedgekeurd"
"aluminium","284","Al","2021-04-28","10.0","ug/l","10.0","ug/l","<","goedgekeurd"
"ammonium","289","NH4","2021-04-28","0.047","mg/l","0.06","mg/l","<","goedgekeurd"
"arseen","310","As","2021-04-28","0.481","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2021-04-28","41.844","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","2021-04-28","0.05","ug/l","0.05","ug/l","<","goedgekeurd"
"calcium","447","Ca","2021-04-28","209.57","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","2021-04-28","48.141","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2021-04-28","1.05","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2021-04-28","77.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2021-04-28","2.963","mg/l",,,,"goedgekeurd"
"koper","971","Cu","2021-04-28","0.5","ug/l","0.5","ug/l","<","goedgekeurd"
"lood","1116","Pb","2021-04-28","0.2","ug/l","0.2","ug/l","<","goedgekeurd"
"magnesium","1125","Mg","2021-04-28","13.727","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2021-04-28","4.0","ug/l","0.004","ug/l","<","goedgekeurd"
"natrium","1262","Na","2021-04-28","31.608","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2021-04-28","2.992","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2021-04-28","13.391","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2021-04-28","357.047","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2021-04-28","32.843","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","2021-04-28","4.0","ug/l","4.0","ug/l","<","goedgekeurd"
,,,,,,,,,
