"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033378","IMBRO/A","2023-01-13T19:38:53+01:00","2009-06-04T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","6.35","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","84.5","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","378.02","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.4","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.98","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2009-06-04","2.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2009-06-04","1.0","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2009-06-04","41.2","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2009-06-04","26.68","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2009-06-04","1.07","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2009-06-04","0.8","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2009-06-04","87.6","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2009-06-04","7.13","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2009-06-04","373.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2009-06-04","0.09","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2009-06-04","36.68","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2009-06-04","331.2","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2009-06-04","20.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","2009-06-04","2.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2009-06-04","9.56","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2009-06-04","3.0","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","2009-06-04","0.241","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","2009-06-04","17.2","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2009-06-04","1.18","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2009-06-04","0.1","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2009-06-04","0.9","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2009-06-04","151.53","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2009-06-04","1.2","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2009-06-04","19.24","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2009-06-04","0.03","ug/l",,,,"goedgekeurd"
,,,,,,,,,
