"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000063370","IMBRO/A","2025-04-11T10:55:30+02:00","1996-10-29T11:00:00+01:00","onbekend","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","11.1","Cel","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"fosfor totaal","4188","Ptot","1996-10-29","7.9","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1996-10-29","11.07","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1996-10-29","194.4","mS/m",,,,"goedgekeurd"
"cadmium","441","Cd","1996-10-29","0.5","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","1996-10-29","5.0","ug/l",,,"<","goedgekeurd"
"nikkel","1267","Ni","1996-10-29","5.0","ug/l",,,"<","goedgekeurd"
"lood","1116","Pb","1996-10-29","5.0","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","1996-10-29","7.5","ug/l",,,"<","goedgekeurd"
"stikstof Kjeldahl","4064","NKj","1996-10-29","2.0","mg/l",,,,"goedgekeurd"
"arseen","310","As","1996-10-29","23.0","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1996-10-29","5.0","ug/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","1996-10-29","7.3","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1996-10-29","4.5","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1996-10-29","0.71","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1996-10-29","8.6","1",,,,"goedgekeurd"
"kalium","920","K","1996-10-29","24.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1996-10-29","800.0","ug/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1996-10-29","100.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1996-10-29","140.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1996-10-29","110.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1996-10-29","950.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1996-10-29","2.0","mg/l",,,"<","goedgekeurd"
"aluminium","284","Al","1996-10-29","330.0","ug/l",,,,"goedgekeurd"
"natrium","1262","Na","1996-10-29","486.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
