"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000036441","IMBRO/A","2023-01-16T13:14:27+01:00","2011-01-28T12:00:00+01:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.05","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","38.0","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","162.625","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.3","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.15","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2011-01-28","27.6","ug/l",,,,"goedgekeurd"
"arseen","310","As","2011-01-28","1.54","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2011-01-28","97.74","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2011-01-28","18.07","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2011-01-28","1.48","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2011-01-28","10.19","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2011-01-28","39.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2011-01-28","6.55","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2011-01-28","161.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2011-01-28","0.11","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2011-01-28","23.38","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2011-01-28","323.2","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2011-01-28","50.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2011-01-28","8.5","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2011-01-28","5.18","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2011-01-28","60.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2011-01-28","0.241","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","2011-01-28","16.37","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2011-01-28","8.51","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2011-01-28","0.14","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2011-01-28","2.35","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2011-01-28","53.89","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2011-01-28","11.8","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2011-01-28","2.475","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2011-01-28","0.12","ug/l",,,,"goedgekeurd"
,,,,,,,,,
