"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033485","IMBRO/A","2023-01-13T19:45:04+01:00","2002-05-28T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","12.0","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","157.4","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.99","1","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","336.81","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2002-05-28","53.96","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2002-05-28","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2002-05-28","105.744","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2002-05-28","53.494","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2002-05-28","1.04","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2002-05-28","1.271","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2002-05-28","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2002-05-28","64.168","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2002-05-28","671.169","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2002-05-28","34.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","2002-05-28","7.585","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2002-05-28","16.312","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2002-05-28","782.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2002-05-28","14.402","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2002-05-28","42.095","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2002-05-28","3.838","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2002-05-28","32.695","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2002-05-28","218.797","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2002-05-28","91.233","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2002-05-28","0.124","ug/l",,,,"goedgekeurd"
,,,,,,,,,
