"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000061647","IMBRO/A","2025-04-11T03:42:58+02:00","1913-02-04T10:00:00Z","onbekend","4",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"kooldioxide","1803","CO2","1913-02-04","3.0","mg/l","3.0","mg/l",,"goedgekeurd"
,,,,,,,,,
