"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000038155","IMBRO/A","2023-01-16T15:03:20+01:00","2006-06-12T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","69.0","mS/m","goedgekeurd",,,,
"zuurstof","1701","O2","2.65","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","12.0","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.0","1","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","350.0","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2006-06-12","1.0","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2006-06-12","0.17","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2006-06-12","24.521","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2006-06-12","26.8","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2006-06-12","0.45","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2006-06-12","0.125","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2006-06-12","70.8","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2006-06-12","7.2","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2006-06-12","344.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2006-06-12","0.064","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2006-06-12","24.9","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2006-06-12","241.254","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2006-06-12","3.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","2006-06-12","1.33","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2006-06-12","9.965","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2006-06-12","2.09","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2006-06-12","0.241","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","2006-06-12","8.233","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2006-06-12","2.978","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2006-06-12","0.032","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2006-06-12","0.353","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2006-06-12","127.142","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2006-06-12","28.02","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2006-06-12","9.457","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2006-06-12","0.011","ug/l",,,,"goedgekeurd"
,,,,,,,,,
