"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000038154","IMBRO/A","2023-01-16T15:03:17+01:00","2002-05-27T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","11.9","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.1","1","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","340.61","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","72.4","mS/m","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2002-05-27","53.96","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2002-05-27","0.225","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2002-05-27","27.466","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2002-05-27","23.858","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2002-05-27","2.054","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2002-05-27","1.271","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2002-05-27","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2002-05-27","20.173","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2002-05-27","304.041","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2002-05-27","34.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","2002-05-27","1.251","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2002-05-27","10.332","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2002-05-27","6.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2002-05-27","0.014","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","2002-05-27","7.84","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2002-05-27","13.311","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2002-05-27","13.078","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2002-05-27","125.891","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2002-05-27","7.649","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2002-05-27","0.034","ug/l",,,,"goedgekeurd"
,,,,,,,,,
