"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033753","IMBRO/A","2023-01-13T20:01:29+01:00","1997-05-14T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"waterstofcarbonaat","374","HCO3","379.8","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","4510.0","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","10.2","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.01","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1997-05-14","13.49","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1997-05-14","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1997-05-14","200.227","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1997-05-14","16323.236","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1997-05-14","16.39","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1997-05-14","0.699","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1997-05-14","3.428","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1997-05-14","2120.813","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1997-05-14","6848.379","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1997-05-14","20888.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","1997-05-14","304.198","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1997-05-14","1117.895","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1997-05-14","1020.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1997-05-14","8.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1997-05-14","9233.29","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1997-05-14","17.836","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1997-05-14","52.312","ug/l",,,,"goedgekeurd"
"boor","386","B","1997-05-14","7597.268","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1997-05-14","483.221","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1997-05-14","0.028","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","1997-05-14","0.045","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
