"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000037288","IMBRO/A","2023-01-16T14:12:49+01:00","2019-05-06T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","1.5","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","48.4","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","12.06","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.4","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","5.22","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2019-05-06","17.1","ug/l",,,,"goedgekeurd"
"arseen","310","As","2019-05-06","0.2","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2019-05-06","30.71","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2019-05-06","35.253","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2019-05-06","1.413","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2019-05-06","0.5","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2019-05-06","47.286","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2019-05-06","5.56","1",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2019-05-06","0.05","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","2019-05-06","91.026","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2019-05-06","165.5","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2019-05-06","50.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","2019-05-06","1.332","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2019-05-06","12.6","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2019-05-06","23.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2019-05-06","0.064","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","2019-05-06","13.24","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2019-05-06","27.34","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2019-05-06","0.251","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2019-05-06","4.0","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2019-05-06","46.9","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2019-05-06","1.32","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2019-05-06","16.476","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","2019-05-06","0.288","ug/l",,,,"goedgekeurd"
,,,,,,,,,
