"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000043143","IMBRO","2024-07-02T11:24:24+02:00","2021-04-21T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","3.4","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","48.5","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","5.61","1","goedgekeurd",,,,
"Temperatuur","1522","T","11.0","Cel","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","9.757","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"Zuurgraad","1398","pH","2021-04-21","5.14","1",,,,"goedgekeurd"
"aluminium","284","Al","2021-04-21","22.91","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2021-04-21","0.047","mg/l","0.06","mg/l","<","goedgekeurd"
"arseen","310","As","2021-04-21","0.2","ug/l","0.2","ug/l","<","goedgekeurd"
"barium","333","Ba","2021-04-21","31.255","ug/l",,,,"goedgekeurd"
"cadmium","441","Cd","2021-04-21","0.268","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2021-04-21","55.064","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","2021-04-21","32.927","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2021-04-21","1.027","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2021-04-21","50.0","ug/l","0.05","ug/l","<","goedgekeurd"
"kalium","920","K","2021-04-21","1.821","mg/l",,,,"goedgekeurd"
"koper","971","Cu","2021-04-21","0.5","ug/l","0.5","ug/l","<","goedgekeurd"
"lood","1116","Pb","2021-04-21","0.24","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2021-04-21","19.682","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2021-04-21","38.0","ug/l",,,,"goedgekeurd"
"natrium","1262","Na","2021-04-21","19.82","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2021-04-21","32.662","ug/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2021-04-21","16.253","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2021-04-21","180.068","ug/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2021-04-21","93.298","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","2021-04-21","20.754","ug/l",,,,"goedgekeurd"
,,,,,,,,,
