"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000037307","IMBRO/A","2023-01-16T14:13:21+01:00","2006-06-12T13:00:00+02:00","onderwaterpomp","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.2","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","45.9","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","32.5","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","10.9","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.2","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2006-06-12","1.228","ug/l",,,,"goedgekeurd"
"arseen","310","As","2006-06-12","3.411","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2006-06-12","26.926","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2006-06-12","41.0","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2006-06-12","0.2","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2006-06-12","0.074","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","2006-06-12","43.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2006-06-12","6.0","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2006-06-12","33.2","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2006-06-12","0.055","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2006-06-12","111.36","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2006-06-12","99.307","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2006-06-12","1609.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2006-06-12","2.713","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2006-06-12","6.835","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2006-06-12","11.94","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2006-06-12","0.241","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","2006-06-12","16.421","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2006-06-12","0.338","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2006-06-12","0.03","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2006-06-12","0.852","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2006-06-12","48.547","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2006-06-12","3.457","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2006-06-12","0.014","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2006-06-12","0.01","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
