"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000037283","IMBRO/A","2023-01-16T14:12:41+01:00","1995-06-28T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","57.2","mS/m","goedgekeurd",,,,
"Temperatuur","1522","T","10.8","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.38","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","1995-06-28","13.49","ug/l",,,"<","goedgekeurd"
"arseen","310","As","1995-06-28","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","1995-06-28","53.971","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1995-06-28","49.531","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","1995-06-28","1.508","ug/l",,,,"goedgekeurd"
"koper","971","Cu","1995-06-28","0.635","ug/l",,,"<","goedgekeurd"
"waterstofcarbonaat","374","HCO3","1995-06-28","59.8","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1995-06-28","0.062","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1995-06-28","95.868","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","1995-06-28","201.526","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1995-06-28","11.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1995-06-28","1.212","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1995-06-28","18.378","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1995-06-28","12.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1995-06-28","0.014","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1995-06-28","19.863","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1995-06-28","33.101","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","1995-06-28","26.156","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1995-06-28","60.064","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1995-06-28","11.125","mg/l",,,,"goedgekeurd"
"cadmium","441","Cd","1995-06-28","0.247","ug/l",,,,"goedgekeurd"
,,,,,,,,,
