"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000063718","IMBRO/A","2025-04-11T11:30:24+02:00","1990-05-01T12:00:00+02:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Zuurgraad","1398","pH","7.31","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"ijzer","879","Fe","1990-05-01","100.0","ug/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1990-05-01","0.59","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1990-05-01","6.92","1",,,,"goedgekeurd"
"natrium","1262","Na","1990-05-01","8075.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1990-05-01","34.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1990-05-01","1060.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1990-05-01","2.0","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1990-05-01","570.0","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","1990-05-01","15785.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1990-05-01","877.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1990-05-01","1975.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1990-05-01","317.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
