"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000063382","IMBRO/A","2025-04-11T10:56:34+02:00","1991-04-16T12:00:00+02:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"mangaan","1128","Mn","1991-04-16","200.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1991-04-16","0.84","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1991-04-16","860.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1991-04-16","2.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1991-04-16","1000.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1991-04-16","0.1","mg/l",,,"<","goedgekeurd"
"nitriet","1273","NO2","1991-04-16","0.03","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1991-04-16","16.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1991-04-16","2700.0","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","1991-04-16","2.6","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1991-04-16","400.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1991-04-16","8.1","1",,,,"goedgekeurd"
"natrium","1262","Na","1991-04-16","940.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1991-04-16","34.0","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1991-04-16","21.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
