"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000004836","IMBRO/A","2022-12-02T20:49:53+01:00","1996-10-30T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","11.0","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","230.0","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","6.7","1","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","641.0","mg/l","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"nitriet","1273","NO2","1996-10-30","0.0091","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1996-10-30","0.01","mg/l",,,"<","goedgekeurd"
"koolstof organisch","1318","Corg","1996-10-30","11.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1996-10-30","31000.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","1996-10-30","8.55","mg/l",,,,"onbeslist"
"magnesium","1125","Mg","1996-10-30","27.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1996-10-30","4.0","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1996-10-30","0.19","mg/l",,,,"onbeslist"
"fosfor totaal","4188","Ptot","1996-10-30","0.19","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1996-10-30","420.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1996-10-30","320.0","mg/l",,,,"onbeslist"
"sulfaat","1508","SO4","1996-10-30","310.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1996-10-30","290.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
