"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033846","IMBRO/A","2023-01-13T20:07:49+01:00","2001-05-07T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","116.1","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","518.63","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","10.4","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.35","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2001-05-07","53.96","ug/l",,,"<","goedgekeurd"
"arseen","310","As","2001-05-07","0.15","ug/l",,,"<","goedgekeurd"
"barium","333","Ba","2001-05-07","4.12","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2001-05-07","57.854","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2001-05-07","1.04","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2001-05-07","1.271","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","2001-05-07","0.177","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2001-05-07","127.856","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2001-05-07","774.561","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2001-05-07","7227.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2001-05-07","10.166","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2001-05-07","16.312","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2001-05-07","346.0","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2001-05-07","0.378","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2001-05-07","27.151","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2001-05-07","1.174","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2001-05-07","13.078","ug/l",,,"<","goedgekeurd"
"calcium","447","Ca","2001-05-07","206.131","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2001-05-07","0.028","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2001-05-07","0.02","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
