"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000012533","IMBRO/A","2023-01-09T10:17:05+01:00","1994-10-04T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Temperatuur","1522","T","11.8","Cel","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","8.7","mS/m","goedgekeurd",,,,
"Zuurgraad","1398","pH","4.82","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1994-10-04","9.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1994-10-04","18.0","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","1994-10-04","0.88","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1994-10-04","1.1","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1994-10-04","0.33","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1994-10-04","1.2","mg/l",,,,"goedgekeurd"
"aluminium","284","Al","1994-10-04","1368.0","ug/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1994-10-04","3.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1994-10-04","2.0","mg/l",,,,"goedgekeurd"
"koper","971","Cu","1994-10-04","2.5","ug/l",,,,"goedgekeurd"
"natrium","1262","Na","1994-10-04","6.3","mg/l",,,,"goedgekeurd"
"zink","1693","Zn","1994-10-04","6.5","ug/l",,,"<","goedgekeurd"
"fosfor totaal","4188","Ptot","1994-10-04","0.06","mg/l",,,"<","goedgekeurd"
"arseen","310","As","1994-10-04","0.15","ug/l",,,"<","goedgekeurd"
"cadmium","441","Cd","1994-10-04","0.04","ug/l",,,"<","goedgekeurd"
"mangaan","1128","Mn","1994-10-04","39.0","ug/l",,,,"goedgekeurd"
"chroom","517","Cr","1994-10-04","0.78","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","1994-10-04","0.02","mg/l",,,"<","goedgekeurd"
"lood","1116","Pb","1994-10-04","0.2","ug/l",,,"<","goedgekeurd"
"ijzer","879","Fe","1994-10-04","207.0","ug/l",,,,"goedgekeurd"
"strontium","1501","Sr","1994-10-04","34.0","ug/l",,,,"goedgekeurd"
"barium","333","Ba","1994-10-04","61.0","ug/l",,,,"goedgekeurd"
,,,,,,,,,
