"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035773","IMBRO/A","2023-01-13T22:09:40+01:00","2007-10-03T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"zuurstof","1701","O2","0.0","mg/l","goedgekeurd",,,,
"Geleidendheid","3548","GELDHD","108.8","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","608.09","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","12.3","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.8","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2007-10-03","24.975","ug/l",,,,"goedgekeurd"
"arseen","310","As","2007-10-03","93.435","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2007-10-03","4.598","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2007-10-03","45.61","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2007-10-03","0.4","ug/l",,,"<","goedgekeurd"
"koper","971","Cu","2007-10-03","0.2","ug/l",,,"<","goedgekeurd"
"Geleidendheid","3548","GELDHD","2007-10-03","111.1","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","2007-10-03","7.79","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","2007-10-03","615.7","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2007-10-03","1.305","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2007-10-03","49.56","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2007-10-03","1129.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2007-10-03","2428.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2007-10-03","53.037","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2007-10-03","43.514","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2007-10-03","98.79","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2007-10-03","2.01","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2007-10-03","20.782","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2007-10-03","2.133","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2007-10-03","0.04","ug/l",,,"<","goedgekeurd"
"zink","1693","Zn","2007-10-03","0.42","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2007-10-03","131.478","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2007-10-03","6.6","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2007-10-03","0.01","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2007-10-03","0.01","ug/l",,,"<","goedgekeurd"
,,,,,,,,,
