"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000035760","IMBRO/A","2023-01-13T22:09:03+01:00","2004-06-14T13:00:00+02:00","onderwaterpomp","1",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysemeetwaarde","eenheid meetwaarde","status kwaliteitscontrole",,,,
"Geleidendheid","3548","GELDHD","100.2","mS/m","goedgekeurd",,,,
"waterstofcarbonaat","374","HCO3","562.0","mg/l","goedgekeurd",,,,
"Temperatuur","1522","T","11.8","Cel","goedgekeurd",,,,
"Zuurgraad","1398","pH","7.78","1","goedgekeurd",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"aluminium","284","Al","2004-06-14","4.1","ug/l",,,,"goedgekeurd"
"arseen","310","As","2004-06-14","88.7","ug/l",,,,"goedgekeurd"
"barium","333","Ba","2004-06-14","5.7","ug/l",,,,"goedgekeurd"
"chloride","508","Cl","2004-06-14","36.1","mg/l",,,,"goedgekeurd"
"chroom","517","Cr","2004-06-14","0.11","ug/l",,,,"goedgekeurd"
"koper","971","Cu","2004-06-14","0.51","ug/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","2004-06-14","1.11","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","2004-06-14","37.9","mg/l",,,,"goedgekeurd"
"strontium","1501","Sr","2004-06-14","835.0","ug/l",,,,"goedgekeurd"
"kobalt","527","Co","2004-06-14","0.2","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","2004-06-14","2200.0","ug/l",,,,"goedgekeurd"
"kalium","920","K","2004-06-14","52.9","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","2004-06-14","47.9","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","2004-06-14","81.8","ug/l",,,,"goedgekeurd"
"ammonium","289","NH4","2004-06-14","2.41","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","2004-06-14","14.6","mg/l",,,,"goedgekeurd"
"nikkel","1267","Ni","2004-06-14","0.86","ug/l",,,,"goedgekeurd"
"lood","1116","Pb","2004-06-14","0.05","ug/l",,,,"goedgekeurd"
"zink","1693","Zn","2004-06-14","1.5","ug/l",,,,"goedgekeurd"
"calcium","447","Ca","2004-06-14","91.4","mg/l",,,,"goedgekeurd"
"koolstof organisch","1318","Corg","2004-06-14","5.1","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","2004-06-14","0.01","mg/l",,,"<","goedgekeurd"
"cadmium","441","Cd","2004-06-14","0.005","ug/l",,,,"goedgekeurd"
,,,,,,,,,
