Well_ID,BRO-ID,Filter,Date,Nitrate,Chloride,Oxygen,Temperature,Acidity,geometry
GMW000000011617,GAR000000004710,2,1998-10-28T11:00:00+01:00,0.11,135.0,,12.5,,POINT (5.595275775 52.746361022)
GMW000000011631,GAR000000004704,1,1975-12-11T11:00:00+01:00,,,,,,POINT (5.594501364 52.73917289)
GMW000000011631,GAR000000004705,1,1985-09-10T12:00:00+02:00,,,,,,POINT (5.594501364 52.73917289)
GMW000000011631,GAR000000004706,2,1975-12-11T11:00:00+01:00,,,,,,POINT (5.594501364 52.73917289)
GMW000000011631,GAR000000004707,2,1985-09-10T12:00:00+02:00,,,,,,POINT (5.594501364 52.73917289)
GMW000000011638,GAR000000004762,1,1977-06-06T12:00:00+02:00,,,,,,POINT (5.752730234 52.803497369)
GMW000000011638,GAR000000004763,2,1977-06-06T12:00:00+02:00,,,,,,POINT (5.752730234 52.803497369)
GMW000000011638,GAR000000004764,2,1983-11-09T11:00:00+01:00,,,,,,POINT (5.752730234 52.803497369)
GMW000000011638,GAR000000004765,3,1977-06-06T12:00:00+02:00,,,,,,POINT (5.752730234 52.803497369)
GMW000000011638,GAR000000004766,3,1983-11-09T11:00:00+01:00,,,,,,POINT (5.752730234 52.803497369)
GMW000000011639,GAR000000004758,1,1976-01-16T11:00:00+01:00,,,,,,POINT (5.631517984 52.739102612)
GMW000000011639,GAR000000004759,1,1983-11-09T11:00:00+01:00,,,,,,POINT (5.631517984 52.739102612)
GMW000000011639,GAR000000004760,2,1976-01-16T11:00:00+01:00,,,,,,POINT (5.631517984 52.739102612)
GMW000000011639,GAR000000004761,2,1983-11-09T11:00:00+01:00,,,,,,POINT (5.631517984 52.739102612)
GMW000000011641,GAR000000004671,2,2018-11-19T11:00:00+01:00,0.05,100.0,0.14,15.7,6.9,POINT (5.912225014 52.748890035)
GMW000000011641,GAR000000004694,1,1998-09-08T12:00:00+02:00,,,0.6,12.9,6.79,POINT (5.912225014 52.748890035)
GMW000000011641,GAR000000004907,1,2006-06-07T12:00:00+02:00,0.01,93.0,,11.3,6.76,POINT (5.912225014 52.748890035)
GMW000000011641,GAR000000004908,1,2015-10-29T11:00:00+01:00,0.05,82.0,,19.8,6.8,POINT (5.912225014 52.748890035)
GMW000000011641,GAR000000004909,1,2018-11-08T11:00:00+01:00,0.05,61.0,0.12,15.2,6.9,POINT (5.912225014 52.748890035)
GMW000000011641,GAR000000004910,2,2006-06-07T12:00:00+02:00,0.01,250.0,,10.8,6.95,POINT (5.912225014 52.748890035)
GMW000000011641,GAR000000004911,2,2015-10-29T11:00:00+01:00,0.05,150.0,,19.7,6.8,POINT (5.912225014 52.748890035)
GMW000000011641,GAR000000004912,3,2006-06-07T12:00:00+02:00,0.01,1400.0,,11.2,6.76,POINT (5.912225014 52.748890035)
GMW000000011641,GAR000000004913,3,2015-10-29T11:00:00+01:00,0.05,1000.0,,19.8,6.6,POINT (5.912225014 52.748890035)
GMW000000011641,GAR000000004914,4,2015-10-29T11:00:00+01:00,0.05,37.0,,19.9,7.3,POINT (5.912225014 52.748890035)
GMW000000011642,GAR000000004682,2,2015-10-30T11:00:00+01:00,0.05,60.0,,13.7,7.0,POINT (5.915230592 52.629438102)
GMW000000011642,GAR000000004683,2,1997-09-19T12:00:00+02:00,0.11,93.0,,11.0,,POINT (5.915230592 52.629438102)
GMW000000011642,GAR000000005248,1,1997-09-19T12:00:00+02:00,0.11,195.0,,11.0,,POINT (5.915230592 52.629438102)
GMW000000011642,GAR000000005249,1,2015-10-30T11:00:00+01:00,0.05,180.0,,13.9,6.8,POINT (5.915230592 52.629438102)
GMW000000011642,GAR000000005250,1,2019-01-30T11:00:00+01:00,0.05,170.0,0.39,8.6,6.9,POINT (5.915230592 52.629438102)
GMW000000011642,GAR000000005251,2,2019-01-30T11:00:00+01:00,0.05,65.0,0.48,7.8,7.1,POINT (5.915230592 52.629438102)
GMW000000011642,GAR000000005252,3,1997-09-19T12:00:00+02:00,0.11,190.0,,11.5,,POINT (5.915230592 52.629438102)
GMW000000011642,GAR000000005253,4,1997-09-19T12:00:00+02:00,0.11,780.0,,12.0,,POINT (5.915230592 52.629438102)
GMW000000011642,GAR000000005254,4,2015-10-30T11:00:00+01:00,0.05,580.0,,13.9,6.6,POINT (5.915230592 52.629438102)
GMW000000011642,GAR000000005255,4,2019-01-30T11:00:00+01:00,0.05,230.0,0.32,9.7,7.0,POINT (5.915230592 52.629438102)
GMW000000011642,GAR000000005256,5,1997-09-19T12:00:00+02:00,0.11,810.0,,12.5,,POINT (5.915230592 52.629438102)
GMW000000011642,GAR000000005257,6,1997-09-19T12:00:00+02:00,0.11,590.0,,11.5,,POINT (5.915230592 52.629438102)
GMW000000011642,GAR000000005258,6,2015-10-30T11:00:00+01:00,0.05,860.0,,13.2,6.8,POINT (5.915230592 52.629438102)
GMW000000011642,GAR000000005259,6,2019-01-30T11:00:00+01:00,0.05,60.0,0.34,8.6,7.2,POINT (5.915230592 52.629438102)
GMW000000011642,GAR000000005260,7,1997-09-19T12:00:00+02:00,0.11,92.0,,12.0,,POINT (5.915230592 52.629438102)
GMW000000011642,GAR000000005261,8,1997-09-19T12:00:00+02:00,0.11,410.0,,11.5,,POINT (5.915230592 52.629438102)
GMW000000011642,GAR000000005262,9,1997-09-19T12:00:00+02:00,0.11,2000.0,,11.5,,POINT (5.915230592 52.629438102)
GMW000000037602,GAR000000004711,1,1958-11-19T11:00:00+01:00,,,,,,POINT (5.666687286 52.797709215)
