"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000033325","IMBRO/A","2023-01-13T19:35:55+01:00","1989-06-02T13:00:00+02:00","onderwaterpomp","3",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"chloride","508","Cl","1989-06-02","20.2","mg/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1989-06-02","70.17","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1989-06-02","7.23","1",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1989-06-02","359.0","mg/l",,,,"goedgekeurd"
"fosfor totaal","4188","Ptot","1989-06-02","0.06","mg/l",,,"<","goedgekeurd"
"sulfaat","1508","SO4","1989-06-02","31.1","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1989-06-02","20.0","ug/l",,,"<","goedgekeurd"
"kalium","920","K","1989-06-02","1.7","mg/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1989-06-02","16.73","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1989-06-02","0.01","mg/l",,,"<","goedgekeurd"
"natrium","1262","Na","1989-06-02","7.68","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1989-06-02","113.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1989-06-02","3.79","mg/l",,,,"goedgekeurd"
"fosfaat","1334","PO4","1989-06-02","0.01","mg/l",,,,"goedgekeurd"
,,,,,,,,,
