"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000058606","IMBRO/A","2025-04-10T22:58:11+02:00","1992-11-03T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"fosfaat","1334","PO4","1992-11-03","168.85","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1992-11-03","550.0","ug/l",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1992-11-03","2500.0","mS/m",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1992-11-03","6.8","1",,,,"goedgekeurd"
"natrium","1262","Na","1992-11-03","7400.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1992-11-03","310.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1992-11-03","148.0","mg/l",,,,"goedgekeurd"
"ijzer","879","Fe","1992-11-03","5500.0","ug/l",,,,"goedgekeurd"
"aluminium","284","Al","1992-11-03","100.0","ug/l",,,"<","goedgekeurd"
"ammonium","289","NH4","1992-11-03","47.29","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1992-11-03","12250.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1992-11-03","20.0","mg/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1992-11-03","3600.0","mg/l",,,,"goedgekeurd"
"nitraat","1270","NO3","1992-11-03","5.31","mg/l",,,"<","goedgekeurd"
"magnesium","1125","Mg","1992-11-03","665.0","mg/l",,,,"goedgekeurd"
,,,,,,,,,
