"BRO-ID","kwaliteitsregime","in registratie sinds","tijdstip veldonderzoek","pomptype","buis",,,,
"GAR000000059984","IMBRO/A","2025-04-11T01:07:56+02:00","1994-11-01T11:00:00+01:00","onbekend","2",,,,
,,,,,,,,,
"parameter","sikb-id","aquo-code","analysedatum","analysemeetwaarde","eenheid meerwaarde","rapportagegrens","eenheid rapportagegres","limietsymbool","status kwaliteitscontrole"
"zink","1693","Zn","1994-11-01","260.0","ug/l",,,,"goedgekeurd"
"waterstofcarbonaat","374","HCO3","1994-11-01","1250.0","mg/l",,,,"goedgekeurd"
"sulfaat","1508","SO4","1994-11-01","30.0","mg/l",,,,"goedgekeurd"
"chloride","508","Cl","1994-11-01","1600.0","mg/l",,,,"goedgekeurd"
"ammonium","289","NH4","1994-11-01","13.08","mg/l",,,,"goedgekeurd"
"mangaan","1128","Mn","1994-11-01","300.0","ug/l",,,,"goedgekeurd"
"ijzer","879","Fe","1994-11-01","17000.0","ug/l",,,,"goedgekeurd"
"magnesium","1125","Mg","1994-11-01","205.0","mg/l",,,,"goedgekeurd"
"calcium","447","Ca","1994-11-01","185.0","mg/l",,,,"goedgekeurd"
"kalium","920","K","1994-11-01","115.0","mg/l",,,,"goedgekeurd"
"natrium","1262","Na","1994-11-01","610.0","mg/l",,,,"goedgekeurd"
"Zuurgraad","1398","pH","1994-11-01","6.9","1",,,,"goedgekeurd"
"Geleidendheid","3548","GELDHD","1994-11-01","455.0","mS/m",,,,"goedgekeurd"
,,,,,,,,,
